gov_spending,loan_change,interest_on_loans,interest_on_deposits,interest_on_reserves,interest_on_bonds,taxes,bond_issuance
100.0,75.0583629544318,25.019454318143932,4.969311839354299,0.4848457684184517,59.731916971327,27.936354898507474,131.7955620728195
100.0,75.80894658397611,25.269648861325372,5.015152023084,0.4856538446991491,60.061405876509056,27.961381807653538,132.10002406885553
100.0,76.56703604981587,25.522345349938625,5.061447397872112,0.4864632677736476,60.39165593668119,27.986151596922937,132.40550433975824
100.0,77.33270641031403,25.77756880343801,5.10820251295357,0.4872740398866037,60.722669697530584,28.01066068140923,132.71200901612136
100.0,78.10603347441717,26.035344491472394,5.155421963053428,0.4880861632864147,61.05444972007089,28.03490543833039,133.0195442817405
100.0,78.88709380916134,26.295697936387114,5.203110388841759,0.4888996402252254,61.38699858077524,28.05888220664598,133.32811637412925
100.0,79.67596474725296,26.55865491575099,5.251272477393106,0.4897144729589341,61.72031887171057,28.082587286670538,133.63773158504003
100.0,80.47272439472549,26.824241464908496,5.299912962650518,0.49053066374719895,62.054413200673174,28.106016939683037,133.94839626099014
100.0,81.27745163867274,27.09248387955758,5.349036625894241,0.4913482148534443,62.38928419132564,28.129167387532462,134.2601168037932
100.0,82.09022615505947,27.363408718353156,5.3986482962150815,0.49216712854486666,62.724934483335126,28.152034812239414,134.5728996710957
100.0,82.91112841661007,27.63704280553669,5.448752850992517,0.49298740709244143,63.06136673251287,28.174615355593744,134.88675137691914
100.0,83.74023970077617,27.913413233592056,5.499355216377571,0.4938090527709288,63.398583610955164,28.196905118748134,135.20167849220704
100.0,84.57764209778392,28.192547365927975,5.5504603677805395,0.4946320678588802,63.73658780718568,28.218900161807653,135.51768764537803
100.0,85.42341851876175,28.474472839587254,5.602073330363571,0.49545645463864507,64.07538202629912,28.240596503415084,135.83478552288403
100.0,86.27765270394937,28.759217567983125,5.654199179538186,0.4962822153963762,64.41496899010633,28.261990120332282,136.15297886977405
